ACTION QUERY 10000 10 Airport Security
ACTION SNIPPET 10000 1525 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 1528 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 1531 SNIPPET_NOT_RELEVANT b'732377a868677df9d7b7783a1964467e'
ACTION SNIPPET 10000 1534 SNIPPET_NOT_RELEVANT b'fa0a3be73201dc507ecbf79a4509347b'
ACTION SNIPPET 10000 1537 SNIPPET_NOT_RELEVANT b'ae438ccfd953046ce743985007ce6818'
ACTION SNIPPET 10000 1540 SNIPPET_NOT_RELEVANT b'08774984cc77f5c7a9d33618e75149c7'
ACTION SNIPPET 10000 1543 SNIPPET_NOT_RELEVANT b'6309f3b2-94f0-11e3-83b9-1f024193bb84'
ACTION SNIPPET 10000 1546 SNIPPET_NOT_RELEVANT b'3918d6b5b8403bba17f1deab2f277480'
ACTION SNIPPET 10000 1549 SNIPPET_NOT_RELEVANT b'3dac94ca-11b5-11e4-8936-26932bcfd6ed'
ACTION SNIPPET 10000 1552 SNIPPET_NOT_RELEVANT b'f0994488b6a152da60ec665ab9a5647d'
ACTION SNIPPET 10000 1555 SNIPPET_NOT_RELEVANT b'8f1898edc78c868d68d3e3f1560d0817'
ACTION SNIPPET 10000 1558 SNIPPET_NOT_RELEVANT b'5e3a0e7c-8bf6-11e5-acff-673ae92ddd2b'
ACTION SNIPPET 10000 1561 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 1564 SNIPPET_NOT_RELEVANT b'876c1466-88cb-11e6-875e-2c1bfe943b66'
ACTION SNIPPET 10000 1567 SNIPPET_NOT_RELEVANT b'1d4afdf5b0a98cbe0fbb4a35d75d91c9'
ACTION QUERY 10000 1577 What is the state of airport security in different regions?
ACTION SERP 10000 1582 EXAMINE_SERP
ACTION SNIPPET 10000 1585 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 1588 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 1591 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 1594 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 1597 SNIPPET_NOT_RELEVANT b'712b7dff7088acba6dfa6f452da42fac'
ACTION SNIPPET 10000 1600 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 1603 SNIPPET_RELEVANT b'1632bcd73f19976002e9dcc61fc1aa04'
ACTION DOC 10000 1623 EXAMINING_DOCUMENT b'1632bcd73f19976002e9dcc61fc1aa04'
ACTION MARK 10000 1626 CONSIDERED_RELEVANT b'1632bcd73f19976002e9dcc61fc1aa04'
ACTION SNIPPET 10000 1629 SNIPPET_RELEVANT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION DOC 10000 1649 EXAMINING_DOCUMENT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION MARK 10000 1652 CONSIDERED_RELEVANT b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 1655 SNIPPET_NOT_RELEVANT b'0b1f473d0cf9d46c3d9668a28e79e0fe'
ACTION SNIPPET 10000 1658 SNIPPET_NOT_RELEVANT b'c9ae56c6-7569-11e4-bd1b-03009bd3e984'
ACTION SNIPPET 10000 1661 SNIPPET_NOT_RELEVANT b'b42df0e2a1e1759b538f3e3a8b5819c5'
ACTION SNIPPET 10000 1664 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 1667 SNIPPET_NOT_RELEVANT b'0c5d88a2cf78c8cd303b907ef1b1638c'
ACTION SNIPPET 10000 1670 SNIPPET_NOT_RELEVANT b'276d5d0c-1572-11e7-ada0-1489b735b3a3'
ACTION SNIPPET 10000 1673 SNIPPET_NOT_RELEVANT b'ee9be896-c067-11e5-9443-7074c3645405'
ACTION SNIPPET 10000 1676 SNIPPET_NOT_RELEVANT b'7133cf85fccba219372204659c744892'
ACTION SNIPPET 10000 1679 SEEN_PREVIOUSLY b'aed3d7417629c12680a0f82ec2399b0e'
ACTION SNIPPET 10000 1682 SNIPPET_NOT_RELEVANT b'2b91d61a-3e5e-11e6-9e16-4cf01a41decb'
ACTION SNIPPET 10000 1685 SNIPPET_NOT_RELEVANT b'85bf622e-0a9e-11e4-8341-b8072b1e7348'
ACTION SNIPPET 10000 1688 SNIPPET_NOT_RELEVANT b'e320793779c159f5933342bc4e931f4f'
ACTION SNIPPET 10000 1691 SNIPPET_NOT_RELEVANT b'fc8adb1a-7743-11e4-8893-97bf0c02cc5f'
ACTION SNIPPET 10000 1694 SNIPPET_NOT_RELEVANT b'91e5b42b9e7d5f3cc78d3cff439ff877'
ACTION SNIPPET 10000 1697 SNIPPET_NOT_RELEVANT b'955518c4-213c-11e3-a03d-abbedc3a047c'
ACTION SNIPPET 10000 1700 SNIPPET_NOT_RELEVANT b'710c97ee-230c-11e4-86ca-6f03cbd15c1a'
ACTION SNIPPET 10000 1703 SNIPPET_NOT_RELEVANT b'399f9d62-6713-11e7-a1d7-9a32c91c6f40'
ACTION QUERY 10000 1713 What is the role of airport officials in ensuring security?
ACTION SERP 10000 1718 EXAMINE_SERP
ACTION SNIPPET 10000 1721 SNIPPET_NOT_RELEVANT b'e2f512caca38a327f59733036026ef27'
ACTION SNIPPET 10000 1724 SNIPPET_NOT_RELEVANT b'55060b1b9b7ab3583dd919815c773d72'
ACTION SNIPPET 10000 1727 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 1730 SNIPPET_NOT_RELEVANT b'b42df0e2a1e1759b538f3e3a8b5819c5'
ACTION SNIPPET 10000 1733 SNIPPET_NOT_RELEVANT b'876c1466-88cb-11e6-875e-2c1bfe943b66'
ACTION SNIPPET 10000 1736 SNIPPET_NOT_RELEVANT b'4dc9c3406e17122af2661bb3869d01f2'
ACTION SNIPPET 10000 1739 SNIPPET_NOT_RELEVANT b'ee10c1bc-5fda-11e2-9940-6fc488f3fecd'
ACTION SNIPPET 10000 1742 SNIPPET_NOT_RELEVANT b'3dff6168fbc1e35d78134037fc716ddb'
ACTION SNIPPET 10000 1745 SNIPPET_RELEVANT b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION DOC 10000 1765 EXAMINING_DOCUMENT b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION MARK 10000 1768 CONSIDERED_RELEVANT b'a49d06ba-8f88-11e3-84e1-27626c5ef5fb'
ACTION SNIPPET 10000 1771 SNIPPET_NOT_RELEVANT b'6e13fb14-e2a1-11e3-810f-764fe508b82d'
ACTION SNIPPET 10000 1774 SNIPPET_NOT_RELEVANT b'25e767caf858e825437948389799593a'
ACTION SNIPPET 10000 1777 SNIPPET_NOT_RELEVANT b'b8b4175ce8d7b8029a7fda62edf5712c'
ACTION SNIPPET 10000 1780 SNIPPET_RELEVANT b'3109a76082f03c08b1fd47bb47a451f9'
ACTION DOC 10000 1800 EXAMINING_DOCUMENT b'3109a76082f03c08b1fd47bb47a451f9'
ACTION MARK 10000 1803 CONSIDERED_RELEVANT b'3109a76082f03c08b1fd47bb47a451f9'
ACTION SNIPPET 10000 1806 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 1809 SNIPPET_NOT_RELEVANT b'910e23e8-48b3-11e3-a196-3544a03c2351'
ACTION SNIPPET 10000 1812 SNIPPET_NOT_RELEVANT b'e140870d8ca1416bbba209f1168a339a'
ACTION SNIPPET 10000 1815 SNIPPET_NOT_RELEVANT b'd4fca5492d19eb81ebc5c7b453fef2d4'
ACTION SNIPPET 10000 1818 SNIPPET_NOT_RELEVANT b'b44f45b4-a2ae-11e1-912b-c0a00846e510'
ACTION SNIPPET 10000 1821 SNIPPET_NOT_RELEVANT b'4b45f912-19ba-11e3-8685-5021e0c41964'
ACTION SNIPPET 10000 1824 SNIPPET_NOT_RELEVANT b'fca695af719febd43cadc4d57cb7d34e'
ACTION SNIPPET 10000 1827 SNIPPET_NOT_RELEVANT b'0e014aa5d615e99e452bbd690698c937'
ACTION SNIPPET 10000 1830 SNIPPET_NOT_RELEVANT b'55842f0a-3336-11e6-95c0-2a6873031302'
ACTION SNIPPET 10000 1833 SNIPPET_NOT_RELEVANT b'bfe4fcaa-9e79-11e5-a3c5-c77f2cc5a43c'
ACTION SNIPPET 10000 1836 SNIPPET_NOT_RELEVANT b'8c56841a-09aa-11e7-93dc-00f9bdd74ed1'
ACTION SNIPPET 10000 1839 SNIPPET_NOT_RELEVANT b'ddec5c34-271f-11e4-8593-da634b334390'
ACTION SNIPPET 10000 1842 SNIPPET_RELEVANT b'e4a41a57b407b7e308f46ec31863a5a4'
ACTION DOC 10000 1862 EXAMINING_DOCUMENT b'e4a41a57b407b7e308f46ec31863a5a4'
ACTION MARK 10000 1865 CONSIDERED_RELEVANT b'e4a41a57b407b7e308f46ec31863a5a4'
ACTION SNIPPET 10000 1868 SNIPPET_NOT_RELEVANT b'f132d97f6aa2a1c0ffa79fab8a8656af'
ACTION SNIPPET 10000 1871 SNIPPET_NOT_RELEVANT b'f10aef32-e8de-11e6-80c2-30e57e57e05d'
ACTION SNIPPET 10000 1874 SNIPPET_NOT_RELEVANT b'e320793779c159f5933342bc4e931f4f'
ACTION SNIPPET 10000 1877 SNIPPET_NOT_RELEVANT b'971023fe-e171-11e1-89f7-76e23a982d06'
ACTION SNIPPET 10000 1880 SNIPPET_NOT_RELEVANT b'7a66cc7b35e2eb04a661b544a0851fd6'
ACTION SNIPPET 10000 1883 SNIPPET_NOT_RELEVANT b'732377a868677df9d7b7783a1964467e'
ACTION SNIPPET 10000 1886 SNIPPET_NOT_RELEVANT b'fa0a3be73201dc507ecbf79a4509347b'
ACTION SNIPPET 10000 1889 SNIPPET_NOT_RELEVANT b'2c1b66d6-d84c-11e6-9a36-1d296534b31e'
ACTION SNIPPET 10000 1892 SNIPPET_NOT_RELEVANT b'60d6a770-bd88-11e6-91ee-1adddfe36cbe'
ACTION SNIPPET 10000 1895 SNIPPET_NOT_RELEVANT b'52d995e2203db4235211e8a89343bdcf'
ACTION SNIPPET 10000 1898 SNIPPET_NOT_RELEVANT b'9aa40ab8-dc20-11e1-8e43-4a3c4375504a'
ACTION SNIPPET 10000 1901 SNIPPET_NOT_RELEVANT b'ce5af03a-2df2-11e4-bb9b-997ae96fad33'
ACTION SNIPPET 10000 1904 SEEN_PREVIOUSLY b'09093f9b3efb7c94dbef0df0fb8ce27b'
ACTION SNIPPET 10000 1907 SNIPPET_NOT_RELEVANT b'df3fa0ae-acae-11e4-abe8-e1ef60ca26de'
ACTION SNIPPET 10000 1910 SNIPPET_NOT_RELEVANT b'6fd4fd68-f27b-11e5-a61f-e9c95c06edca'
ACTION SNIPPET 10000 1913 SNIPPET_NOT_RELEVANT b'32e985a4-30f0-11e7-9dec-764dc781686f'
ACTION SNIPPET 10000 1916 SNIPPET_NOT_RELEVANT b'27f2107a-8354-11e1-9c4f-3efa65a02dce'
ACTION QUERY 10000 1926 How do airport security measures differ from one region to another?
ACTION SERP 10000 1931 EXAMINE_SERP
ACTION SNIPPET 10000 1934 SNIPPET_NOT_RELEVANT b'4dfab6ac-725d-11e2-8b8d-e0b59a1b8e2a'
ACTION SNIPPET 10000 1937 SNIPPET_NOT_RELEVANT b'bc83a2fa-fc1c-11e4-9030-b4732caefe81'
ACTION SNIPPET 10000 1940 SEEN_PREVIOUSLY b'2861aed4b4d9e4cc8787f27467359594'
ACTION SNIPPET 10000 1943 SNIPPET_NOT_RELEVANT b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 1946 SNIPPET_NOT_RELEVANT b'e8b396d2774dff51cf163539e235176e'
ACTION SNIPPET 10000 1949 SNIPPET_RELEVANT b'99adc1bc-10af-11e7-9d5a-a83e627dc120'
ACTION DOC 10000 1969 EXAMINING_DOCUMENT b'99adc1bc-10af-11e7-9d5a-a83e627dc120'
ACTION MARK 10000 1972 CONSIDERED_RELEVANT b'99adc1bc-10af-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 1975 SEEN_PREVIOUSLY b'd4efd080-0dcb-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 1978 SNIPPET_NOT_RELEVANT b'960a655e37a62111439e35f268d4952a'
ACTION SNIPPET 10000 1981 SNIPPET_NOT_RELEVANT b'b9edc4269965c1e535f05ba8bcdcb963'
ACTION SNIPPET 10000 1984 SEEN_PREVIOUSLY b'a3394dc4-807a-11e2-b99e-6baf4ebe42df'
ACTION SNIPPET 10000 1987 SEEN_PREVIOUSLY b'c73fa254-72ca-11e1-ab86-1f92b6642693'
ACTION SNIPPET 10000 1990 SNIPPET_NOT_RELEVANT b'0c5d88a2cf78c8cd303b907ef1b1638c'
ACTION SNIPPET 10000 1993 SNIPPET_NOT_RELEVANT b'2d5e446f06097a88b246167f19394d07'
ACTION SNIPPET 10000 1996 SEEN_PREVIOUSLY b'2f4afbb2e54faefc9172a2d843a68dce'
ACTION SNIPPET 10000 1999 SNIPPET_NOT_RELEVANT b'ac6c062764cfc3cdec903465924e2896'
ACTION SNIPPET 10000 2002 SNIPPET_NOT_RELEVANT b'1035ec0bf7e4e911a6ae4b3c886fab1e'
ACTION SNIPPET 10000 2005 SNIPPET_NOT_RELEVANT b'65984136bb24f13e10d643d17bfe1325'
ACTION SNIPPET 10000 2008 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 2011 SEEN_PREVIOUSLY b'0814a51a-6260-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 2014 SEEN_PREVIOUSLY b'e4a41a57b407b7e308f46ec31863a5a4'
ACTION SNIPPET 10000 2017 SEEN_PREVIOUSLY b'1c2a1c388c3b6aa0171217d615dfe163'
ACTION SNIPPET 10000 2020 SNIPPET_RELEVANT b'21ce32305cfcef4b88a09e5850f652c3'
ACTION DOC 10000 2040 EXAMINING_DOCUMENT b'21ce32305cfcef4b88a09e5850f652c3'
ACTION MARK 10000 2043 CONSIDERED_RELEVANT b'21ce32305cfcef4b88a09e5850f652c3'
ACTION SNIPPET 10000 2046 SNIPPET_NOT_RELEVANT b'fa463b87c62f642d7eaaccfcf7ffd19c'
ACTION SNIPPET 10000 2049 SNIPPET_NOT_RELEVANT b'29eab069518fca7bc53845daa25707ef'
ACTION SNIPPET 10000 2052 SEEN_PREVIOUSLY b'a4450c72-3e0d-11e6-a66f-aa6c1883b6b1'
ACTION SNIPPET 10000 2055 SEEN_PREVIOUSLY b'3a3d23be8e51f34403d256a44d87cdf4'
ACTION SNIPPET 10000 2058 SNIPPET_NOT_RELEVANT b'cb87f99c66b7d4aa14a8324680dd25c6'
ACTION SNIPPET 10000 2061 SNIPPET_NOT_RELEVANT b'46614dbc35845145d9a572bf2630110f'
ACTION SNIPPET 10000 2064 SNIPPET_NOT_RELEVANT b'f34ef7c6-670e-11e7-a1d7-9a32c91c6f40'
ACTION SNIPPET 10000 2067 SEEN_PREVIOUSLY b'e8023cac-5c14-11e7-9fc6-c7ef4bc58d13'
ACTION SNIPPET 10000 2070 SNIPPET_RELEVANT b'4e2999bf8124fe7ba19d1ac41d65f9c9'
ACTION DOC 10000 2090 EXAMINING_DOCUMENT b'4e2999bf8124fe7ba19d1ac41d65f9c9'
ACTION MARK 10000 2093 CONSIDERED_RELEVANT b'4e2999bf8124fe7ba19d1ac41d65f9c9'
ACTION SNIPPET 10000 2096 SEEN_PREVIOUSLY b'1ad9d0f2-054e-11e4-a0dd-f2b22a257353'
ACTION SNIPPET 10000 2099 SNIPPET_NOT_RELEVANT b'd8104169f1b865847a650124952633df'
ACTION SNIPPET 10000 2102 SNIPPET_NOT_RELEVANT b'87c38d92dc15b99a74e42319e1fed4ec'
ACTION SNIPPET 10000 2105 SEEN_PREVIOUSLY b'185a14ae-5f4b-11e7-84a1-a26b75ad39fe'
ACTION SNIPPET 10000 2108 SNIPPET_NOT_RELEVANT b'81e7e95c-1f11-11e7-be2a-3a1fb24d4671'
ACTION SNIPPET 10000 2111 SEEN_PREVIOUSLY b'2a15d291261ae0673ef92e9c4a4c0298'
ACTION SNIPPET 10000 2114 SNIPPET_NOT_RELEVANT b'b6625d42-8a57-11e1-b038-798d3f968a3f'
ACTION SNIPPET 10000 2117 SNIPPET_NOT_RELEVANT b'a817091ff6e514c97fe2edb706547c2a'
ACTION SNIPPET 10000 2120 SNIPPET_NOT_RELEVANT b'94338494-9bc2-11e2-9bda-edd1a7fb557d'
ACTION SNIPPET 10000 2123 SNIPPET_NOT_RELEVANT b'712b7dff7088acba6dfa6f452da42fac'
ACTION SNIPPET 10000 2126 SNIPPET_NOT_RELEVANT b'c7840394-8da7-11e5-ae1f-af46b7df8483'
ACTION SNIPPET 10000 2129 SNIPPET_NOT_RELEVANT b'6b57e9c09d348d0a98933dfa1d8a968a'
ACTION SNIPPET 10000 2132 SNIPPET_NOT_RELEVANT b'f2248c7cdafc33d77ace7f7655107dd8'
ACTION SNIPPET 10000 2135 SEEN_PREVIOUSLY b'1632bcd73f19976002e9dcc61fc1aa04'
ACTION SNIPPET 10000 2138 SEEN_PREVIOUSLY b'ed408c80-1d3c-11e2-b647-bb1668e64058'
ACTION SNIPPET 10000 2141 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 2144 SEEN_PREVIOUSLY b'a96b484c-5890-11e4-8264-deed989ae9a2'
ACTION QUERY 10000 2154 How safe are travelers from terrorism in airports?
ACTION SERP 10000 2159 EXAMINE_SERP
ACTION SNIPPET 10000 2162 SNIPPET_NOT_RELEVANT b'e4a02d08e7b9c4e459dc7d070188ea89'
ACTION SNIPPET 10000 2165 SNIPPET_NOT_RELEVANT b'4aa4b22a-3fc6-11e6-80bc-d06711fd2125'
ACTION SNIPPET 10000 2168 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 2171 SNIPPET_NOT_RELEVANT b'8c188cc8f2e57da79daaaf82dc321148'
ACTION SNIPPET 10000 2174 SNIPPET_NOT_RELEVANT b'7ef8ce1720bf2f6b2065a97506ee89b4'
ACTION SNIPPET 10000 2177 SNIPPET_NOT_RELEVANT b'a5cedca6-3d65-11e6-9e16-4cf01a41decb'
ACTION SNIPPET 10000 2180 SNIPPET_NOT_RELEVANT b'c1bf45c3b367a2ba8ad9d3a227746b55'
ACTION SNIPPET 10000 2183 SNIPPET_NOT_RELEVANT b'2e96dd49bc396e20808c32d7b80869dc'
ACTION SNIPPET 10000 2186 SNIPPET_NOT_RELEVANT b'd3db7afa-40ac-11e7-adba-394ee67a7582'
ACTION SNIPPET 10000 2189 SNIPPET_NOT_RELEVANT b'1985d145017fc1ddd67146cbb2fb4b51'
ACTION SNIPPET 10000 2192 SNIPPET_NOT_RELEVANT b'4ba9f1a8-4bdb-11e3-9890-a1e0997fb0c0'
ACTION SNIPPET 10000 2195 SNIPPET_NOT_RELEVANT b'2f3868e190ef5e72ddd5f5c08557a931'
ACTION SNIPPET 10000 2198 SNIPPET_NOT_RELEVANT b'53e3bdde-eef5-11e6-b4ff-ac2cf509efe5'
ACTION SNIPPET 10000 2201 SEEN_PREVIOUSLY b'aed3d7417629c12680a0f82ec2399b0e'
ACTION SNIPPET 10000 2204 SNIPPET_NOT_RELEVANT b'78682950a9f6927b4206df25959b0069'
ACTION QUERY 10000 2214 How do airports detect dangerous items in luggage?
ACTION SERP 10000 2219 EXAMINE_SERP
ACTION SNIPPET 10000 2222 SNIPPET_NOT_RELEVANT b'412af2d6-0988-11e2-a10c-fa5a255a9258'
ACTION SNIPPET 10000 2225 SNIPPET_NOT_RELEVANT b'78aaa6694cc11739bd2e96ea84cbaaca'
ACTION SNIPPET 10000 2228 SNIPPET_RELEVANT b'909ed70a4f7c81bc9196f1c842970706'
ACTION DOC 10000 2248 EXAMINING_DOCUMENT b'909ed70a4f7c81bc9196f1c842970706'
ACTION MARK 10000 2251 CONSIDERED_RELEVANT b'909ed70a4f7c81bc9196f1c842970706'
ACTION SNIPPET 10000 2254 SNIPPET_NOT_RELEVANT b'59ad3ef6208079088e492887d180c3de'
ACTION SNIPPET 10000 2257 SNIPPET_NOT_RELEVANT b'd9f8284c-f17d-11e3-9ebc-2ee6f81ed217'
ACTION SNIPPET 10000 2260 SEEN_PREVIOUSLY b'698680e5d7ccc567f41769abd6464b5a'
ACTION SNIPPET 10000 2263 SNIPPET_NOT_RELEVANT b'7371809c-f129-11e6-a9b0-ecee7ce475fc'
ACTION SNIPPET 10000 2266 SNIPPET_NOT_RELEVANT b'a5796360c9ad62ff0e987ac891b6dd6c'
ACTION SNIPPET 10000 2269 SNIPPET_NOT_RELEVANT b'ac24058e-1228-11e2-ba83-a7a396e6b2a7'
ACTION SNIPPET 10000 2272 SNIPPET_NOT_RELEVANT b'bdcba833e9e34fae77b3b123fb554b7c'
ACTION SNIPPET 10000 2275 SNIPPET_NOT_RELEVANT b'7133cf85fccba219372204659c744892'
ACTION SNIPPET 10000 2278 SNIPPET_NOT_RELEVANT b'98128c963ac973fc751546cd13db9dfc'
ACTION SNIPPET 10000 2281 SNIPPET_NOT_RELEVANT b'a2a423a9fca476a5bf44faf18f06eb46'
ACTION SNIPPET 10000 2284 SNIPPET_NOT_RELEVANT b'3a6e8ff0ea212251b479ee0094355a06'
ACTION SNIPPET 10000 2287 SNIPPET_NOT_RELEVANT b'c05e6294-fd0e-11e6-8f41-ea6ed597e4ca'
ACTION SNIPPET 10000 2290 SNIPPET_RELEVANT b'73a8a91eb2534ef97a584e41950d56f6'
ACTION DOC 10000 2310 EXAMINING_DOCUMENT b'73a8a91eb2534ef97a584e41950d56f6'
ACTION MARK 10000 2313 CONSIDERED_RELEVANT b'73a8a91eb2534ef97a584e41950d56f6'
ACTION SNIPPET 10000 2316 SNIPPET_NOT_RELEVANT b'aed7d9701d43f555e9c37e05592e4c47'
ACTION SNIPPET 10000 2319 SNIPPET_RELEVANT b'4be010428ba9bb4b23b7244bfc4192b8'
ACTION DOC 10000 2339 EXAMINING_DOCUMENT b'4be010428ba9bb4b23b7244bfc4192b8'
ACTION MARK 10000 2342 CONSIDERED_RELEVANT b'4be010428ba9bb4b23b7244bfc4192b8'
ACTION SNIPPET 10000 2345 SNIPPET_NOT_RELEVANT b'71f1d984646650240466d2ae3481ebf7'
ACTION SNIPPET 10000 2348 SEEN_PREVIOUSLY b'0bf6de6987f7f5d6ef2169c265e6f808'
ACTION SNIPPET 10000 2351 SNIPPET_NOT_RELEVANT b'88e7b01c-8a90-11e2-a051-6810d606108d'
ACTION SNIPPET 10000 2354 SNIPPET_NOT_RELEVANT b'16d168c6-69da-11e4-a31c-77759fc1eacc'
ACTION SNIPPET 10000 2357 SNIPPET_NOT_RELEVANT b'1d7cab62-116f-11e5-adec-e82f8395c032'
ACTION SNIPPET 10000 2360 SEEN_PREVIOUSLY b'befaf098-fdb9-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 2363 SNIPPET_NOT_RELEVANT b'2b804129da636983e636c44e54905d58'
ACTION SNIPPET 10000 2366 SNIPPET_NOT_RELEVANT b'5ec8b535fabc009ea0b973356a9ee128'
ACTION SNIPPET 10000 2369 SNIPPET_NOT_RELEVANT b'8444d1915d8f5cbd2e0572480580ef24'
ACTION SNIPPET 10000 2372 SNIPPET_NOT_RELEVANT b'52b6abaa-1e2b-11e7-ad74-3a742a6e93a7'
ACTION SNIPPET 10000 2375 SNIPPET_NOT_RELEVANT b'735c5618-beb3-11e4-bdfa-b8e8f594e6ee'
ACTION SNIPPET 10000 2378 SNIPPET_NOT_RELEVANT b'4e8b56d8454a150cc068972b24795e96'
ACTION SNIPPET 10000 2381 SEEN_PREVIOUSLY b'd9439bb1b235ce43080e0d03ad793319'
ACTION SNIPPET 10000 2384 SNIPPET_NOT_RELEVANT b'3a5141c04651df8c852b3d70f5a95b4e'
ACTION SNIPPET 10000 2387 SNIPPET_RELEVANT b'd0fa8b6cb8ed166435e3813c05297595'
ACTION DOC 10000 2407 EXAMINING_DOCUMENT b'd0fa8b6cb8ed166435e3813c05297595'
ACTION MARK 10000 2410 CONSIDERED_RELEVANT b'd0fa8b6cb8ed166435e3813c05297595'
ACTION SNIPPET 10000 2413 SEEN_PREVIOUSLY b'0ad0297b51760f715083385fde0e0ef2'
ACTION SNIPPET 10000 2416 SNIPPET_NOT_RELEVANT b'dee6a4a924bdfc3a3243cd01ec07df20'
ACTION SNIPPET 10000 2419 SNIPPET_NOT_RELEVANT b'2236012d362779881e70591dbcbf1e85'
ACTION SNIPPET 10000 2422 SNIPPET_RELEVANT b'2bca7908-8b8a-11e4-9e8d-0c687bc18da4'
ACTION DOC 10000 2442 EXAMINING_DOCUMENT b'2bca7908-8b8a-11e4-9e8d-0c687bc18da4'
ACTION MARK 10000 2445 CONSIDERED_RELEVANT b'2bca7908-8b8a-11e4-9e8d-0c687bc18da4'
ACTION SNIPPET 10000 2448 SNIPPET_NOT_RELEVANT b'0c306522-fb7c-11e5-80e4-c381214de1a3'
ACTION SNIPPET 10000 2451 SNIPPET_NOT_RELEVANT b'a47e025e922dbcd593f3c6e19088d5cb'
ACTION SNIPPET 10000 2454 SNIPPET_NOT_RELEVANT b'82d49784c829c553045616cd90d87193'
ACTION SNIPPET 10000 2457 SNIPPET_NOT_RELEVANT b'c12491a139b9e322223ef6680fd5f612'
ACTION SNIPPET 10000 2460 SNIPPET_NOT_RELEVANT b'0a50e16c-b303-11e5-9388-466021d971de'
ACTION SNIPPET 10000 2463 SNIPPET_NOT_RELEVANT b'794de9d6-3566-11e5-adf6-7227f3b7b338'
ACTION SNIPPET 10000 2466 SNIPPET_NOT_RELEVANT b'08774984cc77f5c7a9d33618e75149c7'
ACTION SNIPPET 10000 2469 SNIPPET_NOT_RELEVANT b'34d8dcf91aaf95e9cabba2f3651ad999'
ACTION SNIPPET 10000 2472 SNIPPET_NOT_RELEVANT b'60cb289167fc33a7220d0567b80fb24a'
ACTION SNIPPET 10000 2475 SNIPPET_NOT_RELEVANT b'dce10f6fb4aa809cff5eeee837b09062'
ACTION SNIPPET 10000 2478 SNIPPET_NOT_RELEVANT b'3ceedb5612ae5d21a5fc8faa4013f919'
ACTION SNIPPET 10000 2481 SNIPPET_NOT_RELEVANT b'1c0f2903d8e749cd765c1482f5881939'
ACTION SNIPPET 10000 2484 SNIPPET_NOT_RELEVANT b'65035c80-51c2-11e1-9489-ea6ccb2f323c'
INFO SERP_END_REACHED 
ACTION QUERY 10000 2494 What is the impact of airport security on travelers?
ACTION SERP 10000 2499 EXAMINE_SERP
ACTION SNIPPET 10000 2502 SNIPPET_NOT_RELEVANT b'ce85eacca345ada5ac9c1bfb63f832b4'
ACTION SNIPPET 10000 2505 SNIPPET_NOT_RELEVANT b'e372966e-8518-11e2-9d71-f0feafdd1394'
ACTION SNIPPET 10000 2508 SNIPPET_NOT_RELEVANT b'0c1e27c9b9ea2924311e764a198341f3'
ACTION SNIPPET 10000 2511 SNIPPET_NOT_RELEVANT b'2892c1fef426eff4da7cb3c66b5f573f'
ACTION SNIPPET 10000 2514 SNIPPET_NOT_RELEVANT b'c8ecfc3036f6284b549f03d66c475e92'
ACTION SNIPPET 10000 2517 SEEN_PREVIOUSLY b'3109a76082f03c08b1fd47bb47a451f9'
